UF,MUNICIPIO,DEPENDENCIAADMINISTRATIVA,TIPO,MODALIDADEENSINO,CURSO,ANOHOMOLOGACAO,VAGASHOMOLOGADAS
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,"ALFABETIZAÇÃO AVANÇADA EM LÍNGUA PORTUGUESA, MATEMÁTICA, TECNOLOGIA E EMPREENDEDORISMO",2011,40
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,APICULTOR,2011,30
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,APICULTOR,2013,30
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Armador de Ferragem,2011,65
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2011,190
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2014,160
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2015,40
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2018,25
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente de Produção Cultural,2014,41
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente de Recursos Humanos,2015,20
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente de Secretaria Escolar,2011,30
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente de Secretaria Escolar,2014,187
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente Financeiro,2014,40
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,AUXILIAR ADMINISTRATIVO,2011,120
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Auxiliar de Agropecuária,2014,20
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Auxiliar de Cozinha,2011,100
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Auxiliar de Cozinha,2014,35
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,AUXILIAR DE ELETRICISTA,2011,50
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,AUXILIAR DE OPERAÇÃO DE ESTAÇÃO DE TRATAMENTO DE EFLUENTES,2011,40
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Auxiliar de Pessoal,2014,29
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,AUXILIAR EM ADMINISTRAÇÃO DE REDES,2011,40
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,AUXILIAR EM WEB DESIGNER,2011,40
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,AUXILIAR TÉCNICO EM AGROPECUÁRIA,2011,40
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Caprinocultor,2014,100
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Carpinteiro de Obras,2011,50
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Confeiteiro,2014,20
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Cozinheiro,2014,40
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Criador de Peixes em Tanque Rede,2011,30
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Criador de Peixes em Tanque Rede,2013,30
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Cuidador de Idoso,2011,70
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Cuidador de Idoso,2014,105
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Cuidador Infantil,2011,30
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Eletricista de Audiovisual,2014,25
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Eletricista de Sistemas de Energias Renováveis,2021,20
PI,Floriano,PÚBLICA,FIC,ENSINO PRESENCIAL,Eletricista Instalador Predial de Baixa Tensão,2011,25
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Inglês Intermediário,2011,20
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,LÍNGUA BRASILEIRA DE SINAIS (LIBRAS) - BÁSICO,2015,25
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Manicure e Pedicure,2011,45
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Manicure e Pedicure,2014,260
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Maquiador,2011,30
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Maquiador,2014,40
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Mecânico de Motocicletas,2011,20
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Montador e Reparador de Computadores,2015,20
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Operador de Computador,2011,250
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Operador de Computador,2012,15
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Operador de Computador,2014,240
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Operador de Computador,2015,80
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Organizador de Eventos,2015,90
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Pizzaiolo,2014,15
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Porteiro e Vigia,2011,25
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Porteiro e Vigia,2014,100
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Promotor de Vendas,2011,30
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Recepcionista,2011,90
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Recepcionista,2014,300
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Recepcionista,2015,70
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,RECEPCIONISTA EM MEIOS DE HOSPEDAGEM,2011,25
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Recepcionista em Serviços de Saúde,2011,60
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Recepcionista em Serviços de Saúde,2014,30
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Representante Comercial,2011,30
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Salgadeiro,2011,36
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Salgadeiro,2012,30
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Salgadeiro,2014,75
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Trabalhador Doméstico,2011,20
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Vendedor,2011,90
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Vendedor,2014,90
PI,São Raimundo Nonato,SISTEM S,FIC,ENSINO PRESENCIAL,Vendedor,2015,160
PI,São Raimundo Nonato,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Administração,2011,40
PI,São Raimundo Nonato,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Eventos,2011,40
PI,São Raimundo Nonato,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Eventos,2014,40
PI,São Raimundo Nonato,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Eventos,2015,30
PI,São Raimundo Nonato,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Informática para Internet,2015,35
PI,São Raimundo Nonato,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Nutrição e Dietética,2015,35
PI,São Raimundo Nonato,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Secretariado,2011,40
PI,Simplício Mendes,PÚBLICA,FIC,ENSINO PRESENCIAL,Operador de Computador,2015,20
PI,Simplício Mendes,PÚBLICA,TÉCNICO,ENSINO A DISTÂNCIA,Técnico em Manutenção e Suporte em Informática,2017,50
PI,Simplício Mendes,PÚBLICA,TÉCNICO,ENSINO A DISTÂNCIA,Técnico em Vigilância em Saúde,2017,50
PI,Simplício Mendes,PÚBLICA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Administração,2015,40
PI,Simplício Mendes,PÚBLICA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Agricultura,2017,25
PI,Simplício Mendes,PÚBLICA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Cuidados de Idosos,2017,25
PI,Simplício Mendes,PÚBLICA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Informática,2012,40
PI,Simplício Mendes,PÚBLICA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Informática,2015,40
PI,Simplício Mendes,PÚBLICA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Informática,2017,25
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Análises Clínicas,2013,84
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Análises Clínicas,2014,85
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Análises Clínicas,2015,40
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Cuidados de Idosos,2015,150
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Enfermagem,2013,168
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Enfermagem,2014,130
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Enfermagem,2015,40
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Imobilizações Ortopédicas,2013,42
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Imobilizações Ortopédicas,2014,85
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Imobilizações Ortopédicas,2015,40
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Logística,2013,500
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Logística,2014,560
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Prótese Dentária,2013,30
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Radiologia,2013,42
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Radiologia,2014,85
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Radiologia,2015,40
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Saúde Bucal,2013,42
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Saúde Bucal,2014,85
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Saúde Bucal,2015,40
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,TÉCNICO EM SEGURANÇA DO TRABALHO,2013,84
PI,Teresina,PRIVADA,TÉCNICO,ENSINO PRESENCIAL,TÉCNICO EM SEGURANÇA DO TRABALHO,2014,85
PI,Teresina,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Agente de Assistência Técnica e Extensão Rural,2020,100
PI,Teresina,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Agente de Inclusão Digital em Centros Públicos de Acesso à Internet,2020,150
PI,Teresina,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Agente de Informações Turísticas,2015,20
PI,Teresina,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Agente de Microcrédito,2020,100
PI,Teresina,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Almoxarife,2015,30
PI,Teresina,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Assistente Administrativo,2015,20
PI,Teresina,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Assistente Administrativo,2020,300
PI,Teresina,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Assistente de Logística,2020,400
PI,Teresina,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Assistente de Recursos Humanos,2020,200
PI,Teresina,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Assistente Financeiro,2015,40
PI,Teresina,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Cuidador Infantil,2020,100
PI,Teresina,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Desenhista de Móveis,2017,50
PI,Teresina,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Editor de Vídeo,2017,50
PI,Teresina,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Garçom,2015,20
PR,Barracão,PÚBLICA,FIC,ENSINO PRESENCIAL,Contador de Histórias,2014,30
PR,Barracão,PÚBLICA,FIC,ENSINO PRESENCIAL,Espanhol Básico,2014,30
PR,Barracão,PÚBLICA,TÉCNICO,ENSINO A DISTÂNCIA,Técnico em Administração,2017,40
PR,Barracão,PÚBLICA,TÉCNICO,ENSINO A DISTÂNCIA,Técnico em Logística,2017,40
PR,Barracão,PÚBLICA,TÉCNICO,ENSINO A DISTÂNCIA,Técnico em Meio Ambiente,2017,40
PR,Barracão,PÚBLICA,TÉCNICO,ENSINO A DISTÂNCIA,Técnico em Vendas,2017,40
PR,Barracão,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2014,20
PR,Barracão,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente de Serviços em Comércio Exterior,2014,25
PR,Barracão,SISTEM S,FIC,ENSINO PRESENCIAL,Recepcionista,2012,25
PR,Barracão,SISTEM S,FIC,ENSINO PRESENCIAL,Trabalhador Doméstico,2013,25
PR,Barracão,SISTEM S,FIC,ENSINO PRESENCIAL,Trabalhador Doméstico,2015,20
PR,Barracão,SISTEM S,FIC,ENSINO PRESENCIAL,Vendedor,2012,25
PR,Bocaiúva do Sul,SISTEM S,FIC,ENSINO PRESENCIAL,Almoxarife,2011,36
PR,Bocaiúva do Sul,SISTEM S,FIC,ENSINO PRESENCIAL,Almoxarife,2012,36
PR,Bocaiúva do Sul,SISTEM S,FIC,ENSINO PRESENCIAL,Aplicador de Revestimento Cerâmico,2011,10
PR,Bocaiúva do Sul,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2011,60
PR,Bocaiúva do Sul,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2013,30
PR,Bocaiúva do Sul,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2014,31
PR,Bocaiúva do Sul,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente de Recursos Humanos,2011,30
PR,Bocaiúva do Sul,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente de Recursos Humanos,2014,50
PR,Bocaiúva do Sul,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente Financeiro,2014,20
PR,Bocaiúva do Sul,SISTEM S,FIC,ENSINO PRESENCIAL,AUXILIAR ADMINISTRATIVO,2011,180
PR,Bocaiúva do Sul,SISTEM S,FIC,ENSINO PRESENCIAL,AUXILIAR ADMINISTRATIVO,2012,36
PR,Bocaiúva do Sul,SISTEM S,FIC,ENSINO PRESENCIAL,Auxiliar de Contabilidade,2012,30
PR,Bocaiúva do Sul,SISTEM S,FIC,ENSINO PRESENCIAL,Auxiliar de Manutenção Predial,2011,20
PR,Bocaiúva do Sul,SISTEM S,FIC,ENSINO PRESENCIAL,Eletricista Instalador Predial de Baixa Tensão,2011,16
PR,Bocaiúva do Sul,SISTEM S,FIC,ENSINO PRESENCIAL,Eletricista Instalador Predial de Baixa Tensão,2012,16
PR,Bocaiúva do Sul,SISTEM S,FIC,ENSINO PRESENCIAL,Eletricista Instalador Predial de Baixa Tensão,2014,25
PR,Bocaiúva do Sul,SISTEM S,FIC,ENSINO PRESENCIAL,Pedreiro de Alvenaria,2011,20
PR,Bocaiúva do Sul,SISTEM S,TÉCNICO,ENSINO PRESENCIAL,Técnico em Administração,2011,100
PR,Cambé,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente de Logística,2018,25
PR,Campina Grande do Sul,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Combate às Endemias,2018,20
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente Cultural,2012,70
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Limpeza Urbana,2011,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Agricultor Agroflorestal,2012,70
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Agricultor Familiar,2011,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Agricultor Orgânico,2014,30
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Ajustador Mecânico,2011,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Ajustador Mecânico,2014,20
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Artesão de Cerâmica,2011,35
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Artesão de Cerâmica,2014,30
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2011,35
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2014,20
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente de Recursos Humanos,2014,14
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente de Secretaria Escolar,2012,35
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente de Tesouraria,2011,35
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente Escolar,2012,70
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,AUXILIAR DE TESOURARIA,2011,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Bobinador Eletricista,2011,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Ceramista,2011,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Desenhista da Construção Civil,2011,30
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Desenhista da Construção Civil,2014,20
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Desenhista de Móveis,2011,70
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Desenhista Mecânico,2011,30
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Eletricista de Linhas Elétricas de Alta e Baixa Tensão,2011,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Eletricista Industrial,2011,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Eletricista Instalador Predial de Baixa Tensão,2011,65
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Eletricista Instalador Predial de Baixa Tensão,2014,20
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Fresador Mecânico,2011,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Horticultor Orgânico,2012,140
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Língua Portuguesa e Cultura Brasileira para Estrangeiros - Básico,2014,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,MECÂNICO DE USINAGEM,2011,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,MERENDEIRA,2011,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Monitor do Uso e Conservação dos Recursos Hídricos,2011,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Operador de Máquinas de Usinagem com Comando Numérico Computadorizado,2011,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Operador de Máquinas e Implementos Agrícolas,2014,30
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Operador de Sistemas de Irrigação,2011,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,PREPARADOR DE DERIVADOS DE LEITE,2011,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Preparador de Pescado,2011,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Soldador no Processo Eletrodo Revestido Aço Carbono e Aço Baixa Liga,2011,25
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Torneiro Mecânico,2011,40
PR,Campo Largo,PÚBLICA,FIC,ENSINO PRESENCIAL,Viveiricultor,2011,40
PR,Campo Largo,SISTEM S,FIC,ENSINO PRESENCIAL,Ajustador Mecânico,2011,64
PR,Campo Largo,SISTEM S,FIC,ENSINO PRESENCIAL,Alimentador de Linha de Produção,2015,20
PR,Campo Largo,SISTEM S,FIC,ENSINO PRESENCIAL,Almoxarife,2014,21
PR,Campo Largo,SISTEM S,FIC,ENSINO PRESENCIAL,"Assistente de Planejamento, Programação e Controle de Produção",2014,17
PR,Campo Largo,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente de Recursos Humanos,2014,88
PR,Campo Largo,SISTEM S,FIC,ENSINO PRESENCIAL,AUXILIAR ADMINISTRATIVO,2011,98
PR,Campo Largo,SISTEM S,FIC,ENSINO PRESENCIAL,Auxiliar de Manutenção Predial,2011,28
PR,Campo Largo,SISTEM S,FIC,ENSINO PRESENCIAL,Bombeiro Civil,2011,20
PR,Campo Largo,SISTEM S,FIC,ENSINO PRESENCIAL,Bombeiro Civil,2014,20
PR,Campo Largo,SISTEM S,FIC,ENSINO PRESENCIAL,Desenhista Mecânico,2011,10
PR,Campo Largo,SISTEM S,FIC,ENSINO PRESENCIAL,Desenhista Mecânico,2013,30
PE,Santa Cruz do Capibaribe,PÚBLICA,TÉCNICO,ENSINO A DISTÂNCIA,Técnico em Segurança do Trabalho,2017,10
PE,Santa Cruz do Capibaribe,PÚBLICA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Administração,2017,50
PE,Santa Cruz do Capibaribe,PÚBLICA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Logística,2015,50
PE,Santa Cruz do Capibaribe,PÚBLICA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Produção de Moda,2017,50
PE,Santa Cruz do Capibaribe,PÚBLICA,TÉCNICO,ENSINO PRESENCIAL,Técnico em Redes de Computadores,2017,50
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Agente Comunitário de Saúde,2011,50
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Almoxarife,2012,30
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Aplicador de Revestimento Cerâmico,2011,40
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Aplicador de Revestimento Cerâmico,2012,60
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Aplicador de Revestimento Cerâmico,2013,62
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Aplicador de Revestimento Cerâmico,2014,61
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2012,30
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2014,42
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,"Assistente de Planejamento, Programação e Controle de Produção",2012,120
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,"Assistente de Planejamento, Programação e Controle de Produção",2014,108
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,ASSISTENTE DE PRODUÇÃO,2012,175
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente de Recursos Humanos,2012,120
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Assistente de Recursos Humanos,2014,39
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,AUXILIAR ADMINISTRATIVO,2011,105
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,AUXILIAR ADMINISTRATIVO,2012,490
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Auxiliar de Lavanderia,2012,252
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Auxiliar de Manutenção Predial,2015,20
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,AUXILIAR DE OPERAÇÕES EM LOGÍSTICA,2011,50
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,AUXILIAR DE OPERAÇÕES EM LOGÍSTICA,2012,545
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,AUXILIAR DE RECURSOS HUMANOS,2011,110
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,AUXILIAR DE RECURSOS HUMANOS,2012,360
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,"Auxiliar de Transporte, Movimentação e Distribuição de Cargas",2014,60
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Bombeiro Civil,2011,170
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Bombeiro Civil,2012,720
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Bombeiro Civil,2014,154
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Confeccionador de Lingerie e Moda Praia,2014,8
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Cortador de Confecção Industrial,2012,80
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Cortador de Confecção Industrial,2014,352
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,COSTUREIRO,2011,120
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,COSTUREIRO,2012,520
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Costureiro de Máquina Reta e Overloque,2014,100
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Costureiro de Máquina Reta e Overloque,2015,60
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Costureiro Industrial do Vestuário,2012,520
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Costureiro Industrial do Vestuário,2013,80
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Costureiro Industrial do Vestuário,2014,563
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Desenhista de Moda,2014,57
PE,Santa Cruz do Capibaribe,SISTEM S,FIC,ENSINO PRESENCIAL,Desenhista de Produtos Gráficos Web,2014,20
